Filename: Ep_y1_amitag_13Dec2020_04_1_concatenated_Live.fcs
Event #	143Nd_p53_(Nd143Di)	144Nd_MHCI_(Nd144Di)	147Sm_pH2AX_(Sm147Di)	149Sm_pp65_(Sm149Di)	150Nd_pRB_(Nd150Di)	153Eu_PL1_(Eu153Di)	156Gd_p38_(Gd156Di)	159Tb_p21_(Tb159Di)	163Dy_CD54_(Dy163Di)	164Dy_SCA1_(Dy164Di)	168Er_Ki67_(Er168Di)	169Tm_p16_(Tm169Di)	209Bi_MHCII_(Bi209Di)
87	0.0	31.61713409423828	91.54597473144531	0.0	454.399658203125	2.216684103012085	4.593783855438232	0.8946459889411926	60.12089157104492	102.48686218261719	32.19129180908203	21.967876434326172	0.0
88	0.0	72.53382873535156	0.0	5.924417018890381	123.96430969238281	0.0	0.0	0.48133501410484314	104.70797729492188	16.670412063598633	1.1645959615707397	0.0	294.7506408691406
89	2.7531580924987793	16.493080139160156	4.09030818939209	0.15442200005054474	194.58062744140625	0.0	0.0	0.7296710014343262	139.47227478027344	8.415404319763184	32.875999450683594	3.5253989696502686	239.1973876953125
90	1.2839210033416748	7.263614177703857	34.17733383178711	2.2376489639282227	607.2903442382812	10.165144920349121	0.10708600282669067	3.6804730892181396	2.514822006225586	97.1977310180664	10.299912452697754	8.159966468811035	2.8814809322357178
91	0.0	7.3570427894592285	2.8302841186523438	0.0	178.70034790039062	0.0	4.365849018096924	0.0	61.67453384399414	13.322527885437012	8.047061920166016	10.649351119995117	364.2379455566406
92	12.47817325592041	118.18675231933594	0.0	0.0	302.9983215332031	10.434996604919434	0.0	1.9439619779586792	35.792232513427734	72.8048324584961	2.526397943496704	2.0727179050445557	0.0
93	4.610689163208008	28.80060577392578	6.101211071014404	0.0	275.6768493652344	0.0	3.0182058811187744	0.8021659851074219	77.9461441040039	23.36189079284668	20.299243927001953	0.0	714.8123779296875
94	0.27279001474380493	5.76031494140625	29.781352996826172	1.3769149780273438	299.2142639160156	0.0	8.605053901672363	3.5534451007843018	115.79753875732422	6.42430305480957	45.4578742980957	0.0	421.14007568359375
95	4.133400917053223	0.8105109930038452	2.8957290649414062	3.1557459831237793	92.29764556884766	0.0	1.7154910564422607	9.399012565612793	118.16614532470703	3.9945590496063232	31.602827072143555	11.502606391906738	500.4090576171875
96	0.0	10.791374206542969	6.243509769439697	0.0	154.9452667236328	0.03468000143766403	0.0	0.0	4.239872932434082	16.970020294189453	0.0	0.0	3.515562057495117
97	2.247636079788208	24.129226684570312	11.72426986694336	0.0	244.98663330078125	0.6860759854316711	7.543793201446533	0.0	101.74120330810547	36.17256164550781	55.26211929321289	0.0	0.0
98	0.5007519721984863	17.25804328918457	10.665685653686523	2.116766929626465	268.33221435546875	0.0	7.2209978103637695	4.123501777648926	93.93839263916016	6.292346000671387	28.628360748291016	1.7226840257644653	438.9252624511719
99	0.0	7.360527992248535	2.5375471115112305	0.0	60.233673095703125	0.0	0.0	0.0	23.14682960510254	0.0	8.798407554626465	0.0	156.17315673828125
100	5.476399898529053	267.85321044921875	20.9145565032959	0.0	778.9381103515625	27.11138916015625	1.481660008430481	4.885950088500977	152.08448791503906	1690.4283447265625	33.29119873046875	8.301983833312988	0.0
101	9.522322654724121	8.333477020263672	0.0	0.0	39.87010192871094	0.0	5.08145809173584	6.367652893066406	268.4444274902344	14.908242225646973	59.78366470336914	12.841421127319336	548.6689453125
102	2.092618942260742	9.017594337463379	9.950836181640625	0.0884540006518364	517.0794067382812	1.0132839679718018	3.0042850971221924	1.8545180559158325	58.837345123291016	90.96446990966797	34.217933654785156	2.8947529792785645	0.0
103	0.0	0.9199399948120117	16.378267288208008	0.0	298.1595153808594	0.6456599831581116	0.9408590197563171	0.0	44.099876403808594	0.0	20.520570755004883	2.850635051727295	241.16647338867188
104	0.0	13.808852195739746	14.108959197998047	0.0	467.1753845214844	0.30675598978996277	2.569736957550049	1.5670239925384521	7.821887969970703	153.26791381835938	7.585508823394775	0.6136040091514587	0.06542199850082397
105	6.682844161987305	18.92814064025879	6.567041873931885	1.7952059507369995	512.7030029296875	0.7498310208320618	1.1460729837417603	1.044281005859375	112.24462890625	6.8053131103515625	26.77972412109375	5.3868608474731445	218.91490173339844
106	0.0	57.053077697753906	21.598438262939453	0.0	455.5806884765625	0.0	5.908642768859863	4.253235816955566	137.66403198242188	14.259256362915039	30.095989227294922	4.410900115966797	643.5989379882812
107	0.0	37.01314163208008	1.113855004310608	0.0	389.63543701171875	0.0	0.0	0.0	89.93952941894531	20.971044540405273	10.586288452148438	2.7688729763031006	373.1322021484375
108	0.0	29.30417251586914	25.460922241210938	0.7368819713592529	432.2389221191406	0.0	7.427732944488525	2.484910011291504	554.481201171875	12.44935417175293	31.780437469482422	5.435435771942139	353.9560241699219
109	1.9913320541381836	39.76625061035156	12.5291166305542	0.0	368.5057067871094	0.05885700136423111	3.897041082382202	0.0	339.51800537109375	16.92510986328125	27.301982879638672	0.2857620120048523	1301.542236328125
110	3.5689868927001953	12.727787017822266	4.497976779937744	0.0	214.1016845703125	0.0	1.491387963294983	0.0	113.3670883178711	2.599515914916992	40.150325775146484	3.050391912460327	456.9154968261719
111	3.461258888244629	1.058851957321167	5.410415172576904	0.0	352.33734130859375	0.498526006937027	0.0	0.0	6.3808441162109375	16.850799560546875	4.174336910247803	0.0	0.026827000081539154
112	4.324582099914551	63.77041244506836	52.7571907043457	1.184324026107788	292.6798095703125	0.6961280107498169	9.340189933776855	0.0	168.7528076171875	75.43325805664062	20.11423683166504	4.327514171600342	559.0067138671875
113	0.0	12.887369155883789	0.0	0.0	272.3475646972656	0.0	0.4765610098838806	0.0	85.37890625	1.8823519945144653	6.622446060180664	5.62239408493042	888.5831909179688
114	0.0	18.512422561645508	3.697525978088379	0.0	55.23227310180664	0.0	3.862060070037842	0.0	181.8188018798828	21.2393856048584	71.23853302001953	4.747313976287842	171.6650390625
115	8.080350875854492	5.414178848266602	12.294793128967285	0.0	130.1227569580078	17.661922454833984	6.153085231781006	0.23258499801158905	44.86402130126953	31.807357788085938	22.77457046508789	4.105350971221924	119.78384399414062
116	4.419695854187012	34.231632232666016	8.912515640258789	3.2733099460601807	230.3539276123047	2.062203884124756	0.0	2.2094829082489014	78.47637176513672	49.48402786254883	7.5367112159729	0.3347040116786957	842.042724609375
117	0.0	47.07185745239258	16.399478912353516	0.0	304.0796203613281	0.0	1.2839100360870361	2.1072990894317627	203.6917266845703	8.66502571105957	23.27458953857422	6.6221208572387695	552.0682983398438
118	0.0	25.86039161682129	4.646489143371582	3.4498538970947266	34.00000762939453	0.0	5.020064830780029	3.044321060180664	103.49722290039062	11.66823673248291	42.21244430541992	6.916938781738281	440.7984924316406
119	0.0	44.562110900878906	42.907470703125	0.10842099785804749	527.1051635742188	0.0	2.2850289344787598	2.8435299396514893	168.0063934326172	8.514880180358887	17.8670654296875	1.7204519510269165	589.9154052734375
120	0.0	64.13970947265625	56.457157135009766	7.555490016937256	562.1558837890625	6.168084144592285	0.0	1.303717017173767	212.10232543945312	282.79150390625	10.029618263244629	1.8567240238189697	0.0
121	4.854793071746826	47.54443359375	24.027402877807617	1.8607510328292847	729.0155639648438	0.0	0.0	0.0	107.80032348632812	1.675881028175354	5.085684776306152	0.0	819.7603759765625
122	5.263611793518066	26.760488510131836	0.0	1.9746160507202148	44.057220458984375	0.0	2.263529062271118	0.0	197.1426239013672	78.74726104736328	34.717491149902344	2.318979024887085	236.13214111328125
123	0.9522140026092529	8.674662590026855	10.832221984863281	2.101933002471924	248.54129028320312	1.3530919551849365	2.343353033065796	0.0	18.908666610717773	15.485132217407227	11.564902305603027	4.054718971252441	31.27989387512207
124	10.58734130859375	72.11034393310547	76.46928405761719	6.549034118652344	761.7354125976562	1.9764089584350586	5.815155982971191	7.322251796722412	90.75979614257812	132.75625610351562	46.59658432006836	3.1680469512939453	0.0
125	0.0	11.600276947021484	6.710748195648193	1.748805046081543	316.5099792480469	2.20123291015625	0.0	0.0	66.55597686767578	58.65987777709961	7.752130031585693	0.0	41.437889099121094
126	0.6174499988555908	272.91876220703125	23.917997360229492	3.360342025756836	1013.96923828125	13.504071235656738	0.7142599821090698	1.4317649602890015	34.63290786743164	1250.290283203125	60.51228713989258	0.0	9.018041610717773
127	0.0	11.582866668701172	6.890779972076416	1.5893759727478027	262.7323303222656	0.0	0.23616500198841095	0.0	86.1817855834961	9.33735466003418	21.01822853088379	0.5795220136642456	179.13922119140625
128	3.986294984817505	50.19731521606445	146.9817657470703	0.0	696.471435546875	11.80726146697998	14.795557022094727	5.281054973602295	29.64409828186035	79.02149200439453	35.64817428588867	8.956548690795898	0.0
129	0.6060619950294495	20.6282901763916	4.368842124938965	0.0	254.15037536621094	9.719941139221191	3.178529977798462	8.371384620666504	141.2047576904297	1.3190209865570068	17.036235809326172	0.18754400312900543	623.4434814453125
130	0.0	15.757643699645996	4.332246780395508	0.0	196.16473388671875	2.5370240211486816	2.102771043777466	0.0	126.91004943847656	10.828091621398926	23.150659561157227	13.963528633117676	323.1958312988281
131	1.7895790338516235	12.907156944274902	0.0	0.0	20.711774826049805	0.8277950286865234	3.613006114959717	1.1562089920043945	262.4085388183594	27.348844528198242	59.446044921875	8.050236701965332	692.7716674804688
