Filename: Ep_Y4_amitag_16Dec2020_04_1_concatenated_Live.fcs
Event #	143Nd_p53_(Nd143Di)	144Nd_MHCI_(Nd144Di)	147Sm_pH2AX_(Sm147Di)	149Sm_pp65_(Sm149Di)	150Nd_pRB_(Nd150Di)	153Eu_PL1_(Eu153Di)	156Gd_p38_(Gd156Di)	159Tb_p21_(Tb159Di)	163Dy_CD54_(Dy163Di)	164Dy_SCA1_(Dy164Di)	168Er_Ki67_(Er168Di)	169Tm_p16_(Tm169Di)	209Bi_MHCII_(Bi209Di)
91	0.0	2.796441078186035	17.375680923461914	0.4357079863548279	225.7574462890625	0.6996899843215942	0.0	2.916337013244629	194.02369689941406	1.7004289627075195	32.647945404052734	3.040977954864502	474.1752624511719
92	1.980733036994934	69.59024810791016	9.213932037353516	0.7133030295372009	397.5921630859375	2.190274953842163	0.0	1.1892950534820557	440.2392272949219	1.2074569463729858	25.07743263244629	0.5548589825630188	320.83648681640625
93	0.0	13.536117553710938	0.0	0.0	18.400230407714844	3.7876999378204346	0.0	0.0	263.5952453613281	14.594401359558105	32.31896209716797	0.023310000076889992	291.5100402832031
94	1.1311299800872803	16.361305236816406	0.7754729986190796	1.8397209644317627	17.32695770263672	0.6286200284957886	0.20100900530815125	1.0901830196380615	263.0867919921875	0.0	40.41851043701172	6.848692893981934	81.87141418457031
95	6.225727081298828	55.149139404296875	16.703325271606445	0.0	527.19775390625	0.9085360169410706	0.0	7.487026214599609	194.50399780273438	41.17420196533203	13.178007125854492	17.455137252807617	147.3097686767578
96	0.0	37.662261962890625	1.6311589479446411	0.0	126.76800537109375	1.4500670433044434	0.0	0.0	151.76429748535156	59.42079544067383	35.897621154785156	1.588575005531311	244.98851013183594
97	0.0	6.45252799987793	6.066957950592041	0.0	263.57769775390625	0.0	0.0	2.3155438899993896	140.3589324951172	0.0	4.866397857666016	1.2764630317687988	736.15869140625
98	5.077063083648682	22.401470184326172	9.485306739807129	2.0093019008636475	421.0920715332031	0.0	0.0	0.0	115.77776336669922	104.11323547363281	0.0	0.0	0.0
99	0.0	4.754260063171387	0.0	0.0	13.36796760559082	1.8054759502410889	0.0	1.0053290128707886	145.3278045654297	0.0	5.635873794555664	0.41012799739837646	124.07880401611328
100	0.0	4.796922206878662	4.0853471755981445	0.0	180.24139404296875	2.6679940223693848	0.0	0.16310299932956696	200.5803985595703	0.21091699600219727	12.226186752319336	0.0	833.8822631835938
101	1.7532739639282227	7.092345237731934	0.0	0.0	21.452348709106445	0.0	1.1503649950027466	0.0	121.64656066894531	11.00605583190918	1.8990730047225952	0.0	288.6039733886719
102	0.6771379709243774	18.49449348449707	7.428328037261963	0.30755099654197693	310.2125244140625	0.022873999550938606	0.0	1.4072710275650024	362.73480224609375	72.05069732666016	41.727813720703125	1.1410690546035767	207.4125213623047
103	0.0	19.18475341796875	2.598505973815918	0.0	259.9718322753906	0.0	0.0	0.0	212.7684326171875	8.730415344238281	17.322053909301758	0.0	699.6402587890625
104	0.4381130039691925	4.254336833953857	5.9875640869140625	0.0	144.15428161621094	0.0	0.0	1.874027967453003	44.95062255859375	0.1986050009727478	12.330840110778809	0.5556579828262329	323.0018615722656
105	0.0	10.487903594970703	2.0576069355010986	0.0	120.07403564453125	0.38813701272010803	0.0	0.0	30.90680694580078	4.360459804534912	2.7957799434661865	0.0	417.0821838378906
106	0.0	3.9574360847473145	22.2628116607666	0.0	286.42755126953125	0.0	1.714709997177124	0.0	74.53630828857422	1.2663099765777588	3.8697350025177	4.535613059997559	32.960716247558594
107	4.209782123565674	6.236637115478516	12.233656883239746	0.0	84.45915985107422	0.5550739765167236	0.0	0.7650550007820129	63.87135314941406	4.022982120513916	28.478914260864258	0.0	544.186279296875
108	0.0	8.19080924987793	2.483625888824463	0.0	71.05516052246094	0.0	0.0	0.9531999826431274	126.52930450439453	5.057201862335205	25.663490295410156	1.9837779998779297	493.3299865722656
109	0.0	9.982440948486328	2.4698619842529297	2.5502429008483887	104.63394927978516	0.0	0.41629499197006226	0.0	47.473411560058594	2.270720958709717	12.47746467590332	0.0	0.8177719712257385
110	0.0	1.2393330335617065	6.7555060386657715	0.42909398674964905	263.69342041015625	2.850759983062744	1.5901440382003784	2.350222110748291	501.7767028808594	14.328851699829102	31.345001220703125	2.1552679538726807	270.1470947265625
111	0.0	0.0	0.0	0.0	97.19951629638672	1.7735179662704468	0.0	2.5022499561309814	127.18282318115234	0.0	8.902897834777832	1.6594460010528564	128.5379638671875
112	0.0	26.330820083618164	3.6799869537353516	0.0	33.45114517211914	0.0	1.4949140548706055	0.0	127.1095962524414	0.14859800040721893	18.453758239746094	0.0	214.23974609375
113	4.300954818725586	18.62364959716797	6.316250801086426	0.0	339.6475830078125	0.0	3.22967791557312	0.0	232.25706481933594	1.2384819984436035	35.29396057128906	3.2180819511413574	266.39666748046875
114	0.0	31.07115364074707	15.90296459197998	0.0	253.2108612060547	1.625486969947815	0.5046690106391907	1.8691519498825073	233.83944702148438	136.10604858398438	2.7557709217071533	6.39599084854126	400.5216979980469
115	0.7403200268745422	29.47587013244629	4.358162879943848	0.0	113.38823699951172	4.554747104644775	2.5371439456939697	4.12568998336792	682.020751953125	26.19371223449707	70.35984802246094	9.918464660644531	1057.462646484375
116	0.0	16.552518844604492	2.4848549365997314	0.0	167.34544372558594	0.0	0.0	2.6494460105895996	92.01522827148438	2.4589200019836426	6.74595308303833	0.33492299914360046	1210.8017578125
117	1.878674030303955	24.93975830078125	25.09208106994629	0.0	133.4881591796875	1.823104977607727	0.12438499927520752	2.8728809356689453	202.059326171875	11.978534698486328	8.375396728515625	0.0	309.41253662109375
118	3.570859909057617	337.46173095703125	15.624824523925781	1.8492519855499268	587.7444458007812	21.955684661865234	2.55436110496521	2.901540994644165	60.801246643066406	3923.46044921875	20.80533790588379	0.0	1.9889780282974243
119	1.8373969793319702	8.69314956665039	19.1121826171875	1.5554250478744507	236.1206817626953	0.0	2.4669530391693115	4.655580997467041	45.81618118286133	88.65645599365234	63.55097961425781	0.0	0.0
120	0.8987709879875183	3.261173963546753	7.711052894592285	0.0	149.71270751953125	0.4797709882259369	1.1883490085601807	0.0	56.19099044799805	0.0	8.16839599609375	0.0	292.8432922363281
121	0.0	31.82571029663086	0.0	0.0	198.25064086914062	2.6812539100646973	0.0	0.0	205.21417236328125	2.0793159008026123	19.621482849121094	1.3403480052947998	543.3724365234375
122	0.0	0.0	7.746863842010498	0.0	85.8181381225586	0.0	1.5285999774932861	0.0	213.36009216308594	19.8610782623291	7.02711820602417	0.0	871.735595703125
123	0.0	0.0	0.0	0.0	99.66106414794922	0.0	0.0	1.1651699542999268	23.32539939880371	0.0	2.9326388835906982	0.6305909752845764	229.76046752929688
124	0.0	22.050235748291016	2.7462079524993896	1.4326269626617432	199.37733459472656	0.0	0.0	2.1700210571289062	109.39929962158203	2.5680370330810547	28.03976058959961	7.771134853363037	102.50188446044922
125	0.9965530037879944	8.932717323303223	4.9429612159729	1.9254579544067383	185.17425537109375	1.3319849967956543	0.0	0.0	262.2892150878906	7.659879207611084	20.045101165771484	9.33393669128418	276.7320861816406
126	0.0	1.4939329624176025	4.560201168060303	0.732804000377655	95.61275482177734	0.0	0.0	0.0	64.66075897216797	0.0	6.957351207733154	0.0	91.29788208007812
127	0.0	8.733806610107422	0.0	0.0	48.72578048706055	0.9720799922943115	0.0	0.0	142.3654022216797	5.088411808013916	8.264732360839844	1.5608570575714111	281.1550598144531
128	0.0	15.514625549316406	2.698179006576538	0.0	187.470703125	0.0	0.42037299275398254	0.0	112.37471008300781	2.116914987564087	0.045368000864982605	3.8207430839538574	242.77857971191406
129	2.0653719902038574	30.297536849975586	5.815639019012451	1.9693260192871094	365.3059997558594	1.3762249946594238	4.156544208526611	3.1899120807647705	4.591413974761963	326.9593811035156	7.767578125	0.0	1.2653510570526123
130	0.6370180249214172	0.0	0.0	0.0	140.1361846923828	0.0	0.0	2.947913885116577	106.29840087890625	2.735887050628662	6.950203895568848	2.135369062423706	228.53335571289062
131	0.7532380223274231	3.453433036804199	0.3058989942073822	0.0	155.80003356933594	0.0	0.1718290001153946	0.0	26.80265235900879	0.0	11.053767204284668	0.0	352.896484375
132	0.0	2.3336639404296875	0.0	0.0	114.13626098632812	0.0	0.0	0.0	79.57395935058594	0.0	5.117617130279541	0.0	235.48348999023438
133	6.73512601852417	175.16612243652344	5.842325210571289	2.0856680870056152	410.4364929199219	16.360280990600586	1.8491640090942383	2.422297954559326	255.3729248046875	436.2752990722656	32.640113830566406	4.804234027862549	1063.286376953125
134	0.0	96.20111846923828	25.969350814819336	0.2982589900493622	501.6905517578125	0.0	5.2395148277282715	0.0	151.33279418945312	113.72537994384766	14.371747016906738	0.0	10.674312591552734
135	2.548058032989502	7.821602821350098	3.512042999267578	0.0	190.0953369140625	0.3316139876842499	1.8565360307693481	0.22632500529289246	112.5378189086914	6.507175922393799	11.160737991333008	0.0	480.7699890136719
136	0.0	15.150132179260254	31.849321365356445	0.8939059972763062	272.9654541015625	0.40148499608039856	0.701570987701416	0.6260960102081299	194.9962158203125	14.113054275512695	42.57678985595703	0.0	525.5579223632812
137	0.0	16.236230850219727	1.4579689502716064	0.0	281.5947265625	0.2870120108127594	3.833411931991577	0.0	96.17108917236328	2.2482988834381104	15.479873657226562	2.0032451152801514	54.48780059814453
138	0.0	13.060159683227539	21.794328689575195	4.540966033935547	233.06338500976562	0.0	0.0	0.5344979763031006	363.57598876953125	15.689004898071289	38.31460189819336	1.317154049873352	1098.5518798828125
